,Unnamed: 0,Date,Open,High,Low,Close,Volume,Dividend,Split,Adj_Open,Adj_High,Adj_Low,Adj_Close,Adj_Volume,sentiment
630,630,2016-10-13,153.7,154.22,152.27,153.72,2909948.0,0.0,1.0,138.61633056809677,139.08529928569868,137.3266665946916,138.6343678264661,2909948.0,5.0
631,631,2016-10-14,154.47,155.53,154.09,154.45,4358147.0,0.0,1.0,139.31076501531498,140.26673970888805,138.9680571062982,139.29272775694565,4358147.0,5.0
632,632,2016-10-17,154.45,155.89,154.34,154.77,5890421.0,0.0,1.0,139.29272775694565,140.5914103595355,139.1935228359145,139.58132389085458,5890421.0,6.0
633,633,2016-10-18,150.02,151.0,147.79,150.72,12770570.0,0.0,1.0,135.29747502814502,136.18130068824084,133.28632071996762,135.92877907107058,12770570.0,-2.0
634,634,2016-10-19,151.27,152.45,150.83,151.26,4632854.0,0.0,1.0,136.42480367622645,137.48900192001528,136.02798399210175,136.41578504704177,4632854.0,-3.0
635,635,2016-10-20,151.28,152.9,151.02,151.52,4023075.0,0.0,1.0,136.43382230541107,137.89484023332466,136.19933794661014,136.65026940584272,4023075.0,-9.0
636,636,2016-10-21,150.58,151.15,149.56,149.63,4414171.0,0.0,1.0,135.80251826248548,136.31658012601062,134.882618085651,134.94574848994355,4414171.0,4.0
637,637,2016-10-24,150.4,151.52,150.4,150.57,2666740.0,0.0,1.0,135.64018293716174,136.65026940584272,135.64018293716174,135.7934996333008,2666740.0,7.0
638,638,2016-10-25,150.69,151.16,149.83,150.88,2647416.0,0.0,1.0,135.90172318351662,136.32559875519524,135.1261210736366,136.07307713802498,2647416.0,-2.0
639,639,2016-10-26,150.71,152.94,150.255,151.81,2811421.0,0.0,1.0,135.91976044188593,137.9309147500633,135.50941281398428,136.91180965219766,2811421.0,9.0
640,640,2016-10-27,152.82,154.06,152.02,153.35,4229336.0,0.0,1.0,137.82269119984744,138.94100121874425,137.10120086507533,138.30067854663395,4229336.0,0.0
641,641,2016-10-28,154.05,154.44,152.18,152.61,3654446.0,0.0,1.0,138.93198258955962,139.28370912776103,137.24549893202973,137.63329998696975,3654446.0,5.0
642,642,2016-10-31,152.76,154.33,152.76,153.69,3553172.0,0.0,1.0,137.7685794247395,139.18450420672986,137.7685794247395,138.60731193891218,3553172.0,-5.0
643,643,2016-11-01,153.5,153.91,151.74,152.79,3191924.0,0.0,1.0,138.43595798440376,138.8057217809745,136.8486792479051,137.79563531229348,3191924.0,-2.0
644,644,2016-11-02,152.48,153.345,151.67,151.95,3074338.0,0.0,1.0,137.51605780756927,138.29616923204165,136.78554884361247,137.0380704607827,3074338.0,-8.0
645,645,2016-11-03,152.51,153.74,151.8,152.37,2878728.0,0.0,1.0,137.54311369512322,138.6524050848354,136.90279102301298,137.41685288653812,2878728.0,-7.0
646,646,2016-11-04,152.4,153.64,151.87,152.43,2470353.0,0.0,1.0,137.44390877409208,138.56221879298894,136.96592142730557,137.47096466164604,2470353.0,9.0
647,647,2016-11-07,153.99,156.11,153.84,155.72,3804943.0,0.0,1.0,138.87787081445168,140.78982020159788,138.74259137668193,140.43809366339644,3804943.0,-6.0
648,648,2016-11-08,154.56,155.93,153.06,155.17,3921044.0,1.4,1.0,140.64957723394235,141.89627703214694,139.28457745488623,141.20467714409182,3921044.0,0.0
649,649,2016-11-09,152.96,155.56,151.0,154.81,5403688.0,0.0,1.0,139.19357746961583,141.55957708664644,137.40997775831582,140.87707719711838,5403688.0,-2.0
650,650,2016-11-10,157.66,161.16,157.59,160.22,7715807.0,0.0,1.0,143.470576777325,146.65557626178924,143.40687678763572,145.80017640024744,7715807.0,-3.0
651,651,2016-11-11,159.97,161.34,159.33,161.27,4446630.0,0.0,1.0,145.5726764370714,146.819376235276,144.9902765313408,146.75567624558673,4446630.0,2.0
652,652,2016-11-14,161.25,161.86,157.58,158.21,5196498.0,0.0,1.0,146.73747624853263,147.29257615868212,143.3977767891087,143.97107669631225,5196498.0,-8.0
653,653,2016-11-15,158.42,159.15,157.55,158.67,3476996.0,0.0,1.0,144.1621766653801,144.8264765578541,143.37047679352756,144.3896766285561,3476996.0,-1.0
654,654,2016-11-16,158.46,159.55,158.03,159.29,2252806.0,0.0,1.0,144.19857665948825,145.19047649893568,143.80727672282552,144.95387653723262,2252806.0,-3.0
655,655,2016-11-17,159.22,159.93,158.85,159.8,2260984.0,0.0,1.0,144.89017654754338,145.53627644296327,144.55347660204285,145.41797646211177,2260984.0,1.0
656,656,2016-11-18,159.8,160.72,159.21,160.39,2981633.0,0.0,1.0,145.41797646211177,146.25517632659947,144.8810765490163,145.9548763752071,2981633.0,2.0
657,657,2016-11-21,160.69,163.0,160.3697,162.77,4637097.0,0.0,1.0,146.22787633101836,148.32997599076478,145.93640337819724,148.12067602464285,4637097.0,7.0
658,658,2016-11-22,163.0,163.0,161.95,162.67,2770736.0,0.0,1.0,148.32997599076478,148.32997599076478,147.3744761454255,148.02967603937242,2770736.0,7.0
659,659,2016-11-23,161.94,162.38,161.3557,161.98,2256035.0,0.0,1.0,147.36537614689846,147.76577608208825,146.83366323296346,147.4017761410066,2256035.0,9.0
660,660,2016-11-25,161.83,163.19,161.83,163.14,1605344.0,0.0,1.0,147.26527616310102,148.50287596277857,147.26527616310102,148.45737597014332,1605344.0,-4.0
661,661,2016-11-28,163.2,164.66,162.7,164.52,4449355.0,0.0,1.0,148.5119759613056,149.84057574625353,148.05697603495355,149.71317576687497,4449355.0,-3.0
662,662,2016-11-29,164.0,164.41,163.03,163.53,3148196.0,0.0,1.0,149.23997584346884,149.6130757830775,148.35727598634588,148.81227591269794,3148196.0,-10.0
663,663,2016-11-30,163.35,163.8,162.21,162.22,4397777.0,0.0,1.0,148.6484759392112,149.05797587292804,147.61107610712855,147.6201761056556,4397777.0,-6.0
664,664,2016-12-01,161.95,162.195,158.3,159.82,4634740.0,0.0,1.0,147.3744761454255,147.597426109338,144.05297668305562,145.4361764591658,4634740.0,6.0
665,665,2016-12-02,159.0,160.29,158.41,160.02,2740782.0,0.0,1.0,144.68997657994845,145.8638763899367,144.15307666685302,145.61817642970664,2740782.0,-8.0
666,666,2016-12-05,160.85,161.15,159.5875,159.84,3447052.0,0.0,1.0,146.373476307451,146.64647626326226,145.22460149341208,145.45437645621988,3447052.0,-8.0
667,667,2016-12-06,160.13,160.79,158.93,160.35,2858962.0,0.0,1.0,145.71827641350407,146.31887631628877,144.62627659025918,145.91847638109897,2858962.0,-4.0
668,668,2016-12-07,160.6,165.18,160.39,164.79,4435050.0,0.0,1.0,146.14597634427497,150.31377566965966,145.9548763752071,149.9588757271051,4435050.0,-7.0
669,669,2016-12-08,164.87,166.0,164.22,165.36,3266336.0,0.0,1.0,150.0316757153214,151.05997554887702,149.44017581106374,150.4775756431464,3266336.0,4.0
670,670,2016-12-09,165.18,166.72,164.6042,166.52,3146930.0,0.0,1.0,150.31377566965966,151.71517544282398,149.78979775447266,151.53317547228315,3146930.0,9.0
671,671,2016-12-12,166.72,166.79,165.07,165.5,3392030.0,0.0,1.0,151.71517544282398,151.77887543251322,150.21367568586217,150.60497562252496,3392030.0,8.0
672,672,2016-12-13,165.68,169.952,165.68,168.29,5932271.0,0.0,1.0,150.7687755960117,154.65629496676348,150.7687755960117,153.14387521156934,5932271.0,-2.0
673,673,2016-12-14,168.37,169.89,167.45,168.51,4123821.0,0.0,1.0,153.2166751997857,154.5998749758959,152.3794753352979,153.34407517916426,4123821.0,-2.0
674,674,2016-12-15,168.01,169.85,167.78,168.02,3388570.0,0.0,1.0,152.8890752528122,154.5634749817877,152.67977528669027,152.89817525133924,3388570.0,-9.0
675,675,2016-12-16,168.97,169.11,166.06,166.73,7117050.0,0.0,1.0,153.76267511140813,153.8900750907867,151.11457554003925,151.72427544135098,7117050.0,4.0
676,676,2016-12-19,166.83,167.26,166.0,166.68,2955864.0,0.0,1.0,151.8152754266214,152.20657536328412,151.05997554887702,151.67877544871578,2955864.0,1.0
677,677,2016-12-20,167.49,168.25,166.45,167.6,2174569.0,0.0,1.0,152.41587532940608,153.10747521746111,151.4694754825938,152.5159753132035,2174569.0,9.0
678,678,2016-12-21,166.25,167.94,165.25,167.33,3575210.0,0.0,1.0,151.28747551205302,152.8253752631229,150.37747565934896,152.27027535297344,3575210.0,-1.0
679,679,2016-12-22,167.36,168.23,166.58,167.06,2802631.0,0.0,1.0,152.29757534855455,153.08927522040707,151.58777546344538,152.02457539274334,2802631.0,-3.0
680,680,2016-12-23,167.0,167.49,166.45,166.71,1701228.0,0.0,1.0,151.9699754015811,152.41587532940608,151.4694754825938,151.7060754442969,1701228.0,-6.0
681,681,2016-12-27,166.98,167.98,166.85,167.14,1397455.0,0.0,1.0,151.95177540452698,152.8617752572311,151.83347542367545,152.09737538095962,1397455.0,2.0
682,682,2016-12-28,167.29,167.74,166.0,166.19,1757500.0,0.0,1.0,152.23387535886525,152.64337529258208,151.05997554887702,151.23287552089081,1757500.0,8.0
683,683,2016-12-29,166.02,166.99,166.0,166.6,1663542.0,0.0,1.0,151.0781755459311,151.96087540305402,151.05997554887702,151.60597546049945,1663542.0,7.0
684,684,2016-12-30,166.44,166.7,165.5,165.99,2952200.0,0.0,1.0,151.46037548406682,151.69697544576985,150.60497562252496,151.05087555034999,2952200.0,-8.0
685,685,2017-01-03,167.0,167.87,166.01,167.19,2934299.0,0.0,1.0,151.9699754015811,152.76167527343364,151.06907554740403,152.14287537359485,2934299.0,7.0
686,686,2017-01-04,167.77,169.87,167.36,169.26,3381232.0,0.0,1.0,152.67067528816324,154.58167497884182,152.29757534855455,154.02657506869232,3381232.0,-2.0
687,687,2017-01-05,169.25,169.39,167.26,168.7,2682181.0,0.0,1.0,154.01747507016526,154.14487504954383,152.20657536328412,153.516975151178,2682181.0,5.0
688,688,2017-01-06,168.69,169.92,167.52,169.53,2945536.0,0.0,1.0,153.50787515265097,154.627174971477,152.44317532498718,154.2722750289224,2945536.0,-2.0
689,689,2017-01-09,169.47,169.8,167.62,167.65,3189413.0,0.0,1.0,154.21767503776016,154.51797498915252,152.53417531025758,152.56147530583877,3189413.0,0.0
690,690,2017-01-10,167.98,168.09,165.34,165.52,4118694.0,0.0,1.0,152.8617752572311,152.96187524102854,150.45937564609233,150.62317561957906,4118694.0,4.0
691,691,2017-01-11,166.05,167.76,165.6,167.75,3599464.0,0.0,1.0,151.10547554151222,152.6615752896362,150.69597560779536,152.65247529110908,3599464.0,8.0
692,692,2017-01-12,167.77,168.01,165.56,167.95,2927953.0,0.0,1.0,152.67067528816324,152.8890752528122,150.65957561368722,152.83447526164994,2927953.0,3.0
693,693,2017-01-13,167.97,168.48,166.875,167.34,2875319.0,0.0,1.0,152.85267525870404,153.31677518358308,151.8562254199931,152.27937535150048,2875319.0,-8.0
694,694,2017-01-17,166.69,168.18,166.1201,167.89,3315655.0,0.0,1.0,151.68787544724282,153.0437752277719,151.16926653118676,152.77987527048768,3315655.0,-2.0
695,695,2017-01-18,167.45,168.59,166.69,166.8,4005626.0,0.0,1.0,152.3794753352979,153.41687516738057,151.68787544724282,151.78797543104028,4005626.0,4.0
696,696,2017-01-19,166.96,167.45,165.8,166.81,6963386.0,0.0,1.0,151.93357540747292,152.3794753352979,150.8779755783362,151.79707542956731,6963386.0,6.0
697,697,2017-01-20,167.81,170.64,166.0,170.55,12606847.0,0.0,1.0,152.70707528227138,155.28237486542392,151.05997554887702,155.20047487868058,12606847.0,-9.0
698,698,2017-01-23,170.08,171.25,170.01,171.03,5477314.0,0.0,1.0,154.77277494790962,155.8374747755734,154.70907495822036,155.63727480797849,5477314.0,5.0
699,699,2017-01-24,171.36,176.0,171.16,175.9,6952369.0,0.0,1.0,155.93757475937088,160.15997407591783,155.75557478883005,160.06897409064737,6952369.0,-9.0
700,700,2017-01-25,176.26,179.25,176.13,178.29,5922462.0,0.0,1.0,160.39657403762084,163.11747359720604,160.2782740567693,162.24387373861015,5922462.0,2.0
701,701,2017-01-26,178.06,178.88,177.51,178.66,3063911.0,0.0,1.0,162.0345737724882,162.78077365170554,161.5340738535009,162.58057368411062,3063911.0,5.0
702,702,2017-01-27,178.47,179.2,177.3,177.3,3482105.0,0.0,1.0,162.40767371209685,163.07197360457084,161.3429738844331,161.3429738844331,3482105.0,2.0
703,703,2017-01-30,176.98,177.07,174.5768,175.8,4093555.0,0.0,1.0,161.05177393156774,161.13367391831116,158.86486228554938,159.97797410537697,4093555.0,-9.0
704,704,2017-01-31,175.05,175.58,173.61,174.52,4134049.0,0.0,1.0,159.2954742158489,159.7777741377821,157.98507442795506,158.81317429391575,4134049.0,7.0
705,705,2017-02-01,175.0,175.7025,172.89,174.29,2795445.0,0.0,1.0,159.24997422321368,159.8892491197383,157.3298745340081,158.60387432779382,2795445.0,4.0
706,706,2017-02-02,174.23,174.97,173.55,174.58,2620526.0,0.0,1.0,158.54927433663156,159.2226742276326,157.93047443679282,158.86777428507799,2620526.0,-6.0
707,707,2017-02-03,175.0,176.34,174.89,175.82,3309179.0,0.0,1.0,159.24997422321368,160.4693740258371,159.14987423941625,159.99617410243104,3309179.0,0.0
708,708,2017-02-06,175.31,175.98,174.38,175.86,2650509.0,0.0,1.0,159.53207417755198,160.14177407886368,158.68577431453718,160.03257409653924,2650509.0,7.0
709,709,2017-02-07,176.0,178.62,175.9,178.46,3873233.0,0.0,1.0,160.15997407591783,162.54417369000245,160.06897409064737,162.39857371356982,3873233.0,-10.0
710,710,2017-02-08,177.5,177.5,175.88,176.17,2913126.0,1.4,1.0,162.8085917433599,162.8085917433599,161.32267670885713,161.5886738446632,2913126.0,-2.0
711,711,2017-02-09,176.17,177.8,175.91,177.21,3090710.0,0.0,1.0,161.5886738446632,163.08376119419378,161.35019365394052,162.5425946075539,3090710.0,-4.0
712,712,2017-02-10,177.37,178.8701,176.76,178.68,2930710.0,0.0,1.0,162.6893516479986,164.06529062531808,162.1298404313031,163.89092491663968,2930710.0,7.0
713,713,2017-02-13,179.24,179.9,178.84,179.36,3093372.0,0.0,1.0,164.40457455819626,165.0099473500307,164.03768195708446,164.51464233852982,3093372.0,-4.0
714,714,2017-02-14,178.57,180.13,178.35,180.13,2775818.0,0.0,1.0,163.79002945133396,165.22091059566998,163.58823852072246,165.22091059566998,2775818.0,8.0
715,715,2017-02-15,180.2,181.92,179.81,181.68,2914292.0,0.0,1.0,165.28511680086453,166.86275498564527,164.92739651478055,166.6426194249782,2914292.0,-2.0
716,716,2017-02-16,181.45,182.79,180.87,181.43,3251547.0,0.0,1.0,166.43165617933892,167.66074639306342,165.89966190772682,166.41331154928332,3251547.0,-3.0
717,717,2017-02-17,181.25,181.57,180.0,180.67,3552305.0,0.0,1.0,166.24820987878303,166.54172395967242,165.1016705003086,165.7162156071709,3552305.0,6.0
718,718,2017-02-21,180.6,180.79,179.12,180.26,4480199.0,0.0,1.0,165.65200940197633,165.82628338750445,164.2945067778627,165.3401506910313,4480199.0,-2.0
719,719,2017-02-22,180.09,181.34,180.09,181.15,3020540.0,0.0,1.0,165.18422133555882,166.33076071403318,165.18422133555882,166.15648672850506,3020540.0,7.0
720,720,2017-02-23,182.0,182.5,180.92,181.65,2282526.0,0.0,1.0,166.93613350586764,167.39474925725742,165.94552348286578,166.61510247989486,2282526.0,1.0
721,721,2017-02-24,180.21,181.49,179.89,181.35,3299019.0,0.0,1.0,165.29428911589238,166.4683454394501,165.0007750350029,166.33993302906097,3299019.0,-3.0
722,722,2017-02-27,181.19,181.25,179.28,179.4,3691209.0,0.0,1.0,166.19317598861625,166.24820987878303,164.4412638183074,164.55133159864099,3691209.0,-4.0
723,723,2017-02-28,179.38,180.63,179.35,179.82,3273335.0,0.0,1.0,164.53298696858542,165.67952634705972,164.50547002350197,164.93656882980832,3273335.0,8.0
724,724,2017-03-01,180.48,182.55,180.03,181.95,3005564.0,0.0,1.0,165.54194162164282,167.44061083239637,165.12918744539203,166.89027193072866,3005564.0,-10.0
725,725,2017-03-02,181.88,181.88,180.43,180.53,2918153.0,0.0,1.0,166.8260657255341,166.8260657255341,165.49608004650386,165.58780319678178,2918153.0,-1.0
726,726,2017-03-03,180.04,181.32,179.7649,180.05,1825048.0,0.0,1.0,165.13835976041983,166.31241608397758,164.88602937400518,165.14753207544763,1825048.0,7.0
727,727,2017-03-06,179.72,180.99,179.57,180.47,3204434.0,0.0,1.0,164.84484567953038,166.0097296880604,164.70726095411345,165.53276930661502,3204434.0,7.0
728,728,2017-03-07,180.71,181.29,180.1997,180.38,2977596.0,0.0,1.0,165.7529048672821,166.2848991388942,165.28484163141368,165.45021847136485,2977596.0,6.0
729,729,2017-03-08,180.75,180.95,179.3,179.45,3557396.0,0.0,1.0,165.78959412739326,165.97304042794912,164.45960844836299,164.5971931737799,3557396.0,1.0
730,730,2017-03-09,179.15,179.25,175.88,177.18,5444076.0,0.0,1.0,164.32202372294608,164.41374687322403,161.32267670885713,162.51507766247047,5444076.0,-6.0
731,731,2017-03-10,178.21,179.49,177.42,177.83,3100116.0,0.0,1.0,163.45982611033335,164.63388243389113,162.73521322313758,163.1112781392772,3100116.0,7.0
732,732,2017-03-13,177.85,178.06,176.415,176.46,3482189.0,0.0,1.0,163.12962276933274,163.3222413849164,161.81339556284416,161.85467098046925,3482189.0,8.0
733,733,2017-03-14,176.18,176.82,175.21099999999996,175.72,3147497.0,0.0,1.0,161.59784615969102,162.1848743214699,160.70904883349766,161.17591966841243,3147497.0,6.0
734,734,2017-03-15,175.71,176.28,174.75,175.81,3815537.0,0.0,1.0,161.16674735338464,161.6895693099689,160.2862051107163,161.25847050366258,3815537.0,6.0
735,735,2017-03-16,178.46,179.0,176.82,177.24,4311848.0,0.0,1.0,163.68913398602825,164.18443899752916,162.1848743214699,162.57011155263726,4311848.0,7.0
736,736,2017-03-17,176.29,176.79,175.65,175.65,5920967.0,0.0,1.0,161.69874162499673,162.15735737638647,161.11171346321785,161.11171346321785,5920967.0,1.0
737,737,2017-03-20,175.65,176.18,175.14,175.7,2476125.0,0.0,1.0,161.11171346321785,161.59784615969102,160.6439253968003,161.1575750383568,2476125.0,1.0
738,738,2017-03-21,176.01,176.23,173.84,173.88,3927741.0,0.0,1.0,161.44191680421847,161.64370773482997,159.45152444318697,159.48821370329816,3927741.0,-7.0
739,739,2017-03-22,174.04,175.06,172.8,174.78,3450512.0,0.0,1.0,159.63497074374285,160.57054687657796,158.4976036802963,160.3137220557997,3450512.0,-1.0
740,740,2017-03-23,174.43,175.67,173.56,174.82,3739976.0,0.0,1.0,159.99269102982691,161.13005809327342,159.1946996224087,160.35041131591086,3739976.0,6.0
741,741,2017-03-24,175.12,175.5,173.39,173.83,3221672.0,0.0,1.0,160.62558076674472,160.9741287378009,159.03877026693618,159.44235212815917,3221672.0,-3.0
742,742,2017-03-27,172.69,174.16,172.0937,173.77,3259049.0,0.0,1.0,158.39670821499055,159.7450385240764,157.84976306988315,159.3873182379924,3259049.0,5.0
743,743,2017-03-28,173.94,175.0,173.0,174.51,3523345.0,0.0,1.0,159.5432475934649,160.51551298641118,158.68104998085218,160.06606955004924,3523345.0,-2.0
744,744,2017-03-29,174.3,174.49,173.46,173.94,3085606.0,0.0,1.0,159.87345093446555,160.04772491999364,159.10297647213076,159.5432475934649,3085606.0,3.0
745,745,2017-03-30,173.86,174.59,173.69,173.86,3168254.0,0.0,1.0,159.4698690732426,160.13944807027158,159.31393971777,159.4698690732426,3168254.0,-2.0
746,746,2017-03-31,173.98,174.95,173.69,174.14,2913684.0,0.0,1.0,159.5799368535761,160.4696514112722,159.31393971777,159.7266938940208,2913684.0,-2.0
747,747,2017-04-03,173.82,174.87,173.38,174.5,4286498.0,0.0,1.0,159.43317981313137,160.39627289104985,159.02959795190839,160.05689723502144,4286498.0,-8.0
748,748,2017-04-04,173.52,174.96,173.26,174.52,3108855.0,0.0,1.0,159.15801036229755,160.47882372630002,158.91953017157485,160.07524186507703,3108855.0,8.0
749,749,2017-04-05,174.7,176.33,172.81,172.88,6238894.0,0.0,1.0,160.24034353557732,161.7354308851079,158.5067759953241,158.57098220051867,6238894.0,-2.0
750,750,2017-04-06,173.47,173.47,172.25,172.45,3435403.0,0.0,1.0,159.11214878715856,159.11214878715856,157.9931263537676,158.17657265432345,3435403.0,-10.0
751,751,2017-04-07,172.08,172.93,171.28,172.14,3588302.0,0.0,1.0,157.8371969982951,158.61684377565766,157.10341179607147,157.89223088846182,3588302.0,3.0
752,752,2017-04-10,172.53,172.56,171.0,171.2,3789936.0,0.0,1.0,158.24995117454588,158.27746811962922,156.84658697529318,157.0300332758491,3789936.0,5.0
753,753,2017-04-11,170.65,171.23,168.98,170.58,4890163.0,0.0,1.0,156.52555594932042,157.05755022093246,154.99377933967864,156.46134974412584,4890163.0,-10.0
754,754,2017-04-12,171.04,171.2,170.02,170.66,3276931.0,0.0,1.0,156.88327623540442,157.0300332758491,155.9477001025693,156.5347282643482,3276931.0,9.0
755,755,2017-04-13,169.92,171.36,169.53,169.53,3205462.0,0.0,1.0,155.85597695229134,157.17679031629385,155.49825666620737,155.49825666620737,3205462.0,4.0
756,756,2017-04-17,169.75,171.3,169.62,171.1,3720218.0,0.0,1.0,155.70004759681885,157.12175642612706,155.5808075014575,156.93831012557115,3720218.0,6.0
757,757,2017-04-18,170.79,171.69,169.83,170.05,6345465.0,0.0,1.0,156.65396835970952,157.4794767122111,155.77342611704125,155.97521704765268,6345465.0,4.0
758,758,2017-04-19,161.76,162.64,159.6,161.69,19284284.0,0.0,1.0,148.3713678896107,149.17853161205662,146.390147843607,148.30716168441612,19284284.0,-2.0
759,759,2017-04-20,161.32,162.4,160.5,162.3,6486809.0,0.0,1.0,147.96778602838776,148.9583960513896,147.21565619610854,148.86667290111166,6486809.0,-10.0
760,760,2017-04-21,162.05,162.11,160.38,160.38,5607756.0,0.0,1.0,148.63736502541678,148.69239891558354,147.105588415775,147.105588415775,5607756.0,-8.0
761,761,2017-04-24,161.29,161.57,160.42,160.75,5320608.0,0.0,1.0,147.94026908330434,148.19709390408258,147.14227767588616,147.4449640718034,5320608.0,-6.0
762,762,2017-04-25,161.78,162.04,160.38,160.39,4860407.0,0.0,1.0,148.38971251966632,148.62819271038896,147.105588415775,147.1147607308028,4860407.0,9.0
763,763,2017-04-26,160.53,161.1,159.89,160.06,4328001.0,0.0,1.0,147.2431731411919,147.76599509777625,146.65614497941306,146.8120743348856,4328001.0,-4.0
764,764,2017-04-27,160.29,160.48,159.63,160.32,4122943.0,0.0,1.0,147.02303758052489,147.19731156605297,146.41766478869042,147.05055452560822,4122943.0,-10.0
765,765,2017-04-28,160.5,160.59,159.7,160.29,4154147.0,0.0,1.0,147.21565619610854,147.29820703135871,146.48187099388494,147.02303758052489,4154147.0,5.0
766,766,2017-05-01,160.05,160.42,158.7,158.84,4935312.0,0.0,1.0,146.80290201985778,147.14227767588616,145.56463949110545,145.69305190149458,4935312.0,0.0
767,767,2017-05-02,159.44,159.49,158.64,159.1,3208239.0,0.0,1.0,146.2433908031623,146.28925237830126,145.50960560093867,145.93153209221725,3208239.0,-2.0
768,768,2017-05-03,158.74,159.45,158.52,158.63,3993292.0,0.0,1.0,145.6013287512166,146.2525631181901,145.39953782060516,145.5004332859109,3993292.0,-8.0
769,769,2017-05-04,158.89,159.14,158.36,159.05,4280613.0,0.0,1.0,145.73891347663354,145.9682213523284,145.25278078016044,145.8856705170783,4280613.0,-4.0
770,770,2017-05-05,153.52,155.78,153.0,155.05,12521335.0,0.0,1.0,140.8133803067077,142.88632350298934,140.33641992526236,142.21674450596032,12521335.0,-1.0
771,771,2017-05-08,152.8,153.47,152.2,153.03,7491966.0,1.5,1.0,141.5267530172247,142.14732189498343,140.97101969385858,141.73978412451496,7491966.0,1.0
772,772,2017-05-09,152.6,153.1,151.5552,152.11,6853043.0,0.0,1.0,141.34150857610263,141.80461967890767,140.3737916156812,140.88765969535368,6853043.0,1.0
773,773,2017-05-10,151.651,152.37,151.13,151.25,4999861.0,0.0,1.0,140.46252370297864,141.12847746881232,139.97996193385578,140.091108598529,4999861.0,4.0
774,774,2017-05-11,151.05,151.15,149.79,150.65,5627964.0,0.0,1.0,139.90586415740697,139.998486377968,138.73882417833823,139.53537527516292,5627964.0,-1.0
775,775,2017-05-12,150.3,151.265,150.0,150.37,3715702.0,0.0,1.0,139.2111975031994,140.10500193161315,138.93333084151635,139.2760330575921,3715702.0,-6.0
776,776,2017-05-15,150.62,151.83,150.4502,151.51,4232921.0,0.0,1.0,139.50758860899464,140.62831747778287,139.35031607848202,140.33192637198758,4232921.0,-10.0
777,777,2017-05-16,151.66,153.99,151.66,153.68,5513690.0,0.0,1.0,140.47085970282913,142.6289574419007,140.47085970282913,142.34182855816155,5513690.0,-9.0
778,778,2017-05-17,153.3,154.14,150.89,150.93,5191494.0,0.0,1.0,141.98986412002972,142.7678907727422,139.75766860450935,139.79471749273375,5191494.0,8.0
779,779,2017-05-18,150.86,151.33,150.11,150.78,3274371.0,0.0,1.0,139.7298819383411,140.1652063749778,139.0352152841335,139.65578416189226,3274371.0,-9.0
780,780,2017-05-19,151.01,152.46,150.89,151.98,5643264.0,0.0,1.0,139.86881526918256,141.21183746731722,139.75766860450935,140.76725080862437,5643264.0,0.0
781,781,2017-05-22,152.1,152.84,151.5992,152.64,3302139.0,0.0,1.0,140.87839747329758,141.56380190544908,140.41454539272803,141.37855746432703,3302139.0,-9.0
782,782,2017-05-23,152.57,153.68,151.92,152.03,2564503.0,0.0,1.0,141.31372190993434,142.34182855816155,140.71167747628778,140.81356191890487,2564503.0,-4.0
783,783,2017-05-24,152.21,152.76,151.23,152.51,3732399.0,0.0,1.0,140.9802819159147,141.48970412900024,140.07258415441677,141.25814857759772,3732399.0,3.0
784,784,2017-05-25,153.25,153.73,152.9459,153.2,2582714.0,0.0,1.0,141.94355300974922,142.38813966844205,141.66188883702318,141.8972418994687,2582714.0,6.0
785,785,2017-05-26,152.85,153.0,152.06,152.49,2443507.0,0.0,1.0,141.57306412750515,141.7119974583467,140.84134858507318,141.23962413348553,2443507.0,1.0
786,786,2017-05-30,151.95,152.67,151.59,151.73,3666032.0,0.0,1.0,140.73946414245606,141.40634413049534,140.40602414843644,140.53569525722185,3666032.0,9.0
787,787,2017-05-31,152.03,152.8,151.65,152.63,3543404.0,0.0,1.0,140.81356191890487,141.5267530172247,140.46159748077304,141.36929524227094,3543404.0,4.0
788,788,2017-06-01,152.8,152.87,151.63,152.67,2918122.0,0.0,1.0,141.5267530172247,141.59158857161736,140.4430730366608,141.40634413049534,2918122.0,0.0
789,789,2017-06-02,153.07,153.2,151.8,152.05,3585701.0,0.0,1.0,141.77683301273942,141.8972418994687,140.60053081161456,140.8320863630171,3585701.0,-10.0
790,790,2017-06-05,151.82,152.93,151.6826,152.41,3975268.0,0.0,1.0,140.61905525572675,141.647161903954,140.49179232467594,141.16552635703673,3975268.0,-4.0
791,791,2017-06-06,152.0,152.89,152.0,152.37,3797173.0,0.0,1.0,140.78577525273658,141.61011301572955,140.78577525273658,141.12847746881232,3797173.0,-8.0
792,792,2017-06-07,153.05,154.2,150.8,150.98,4862943.0,0.0,1.0,141.7583085686272,142.8234641050788,139.67430860600442,139.84102860301425,4862943.0,5.0
793,793,2017-06-08,151.0,152.82,150.92,152.1,3708962.0,0.0,1.0,139.8595530471265,141.54527746133687,139.78545527067766,140.87839747329758,3708962.0,-5.0
794,794,2017-06-09,152.0,154.265,151.88,154.1,4361460.0,0.0,1.0,140.78577525273658,142.88366854844347,140.67462858806334,142.73084188451782,4361460.0,2.0
795,795,2017-06-12,154.19,157.2,154.02,155.18,6470545.0,0.0,1.0,142.81420188302272,145.60213072190913,142.656744108069,143.73116186657674,6470545.0,-5.0
